Season,Player,GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,PTS,BLK,STL,FG%,3P%,FT%,PTS/Min,Overall Shooting Accuracy,BLK/G,STL/G
,,32,1107.0,148,251,3,6,77,115,376,92,23,0.5896414342629482,0.5,0.6695652173913044,0.33965672990063234,0.5864022172180842,2.875,0.71875
,,31,793.2,103,198,0,0,56,93,262,89,10,0.5202020202020202,0.0,0.6021505376344086,0.3303076147251639,0.3741175192788096,2.870967741935484,0.3225806451612903
,,22,513.9,78,124,0,0,51,83,209,63,8,0.6290322580645161,0.0,0.6144578313253012,0.40669390932087957,0.4144966964632724,2.8636363636363638,0.36363636363636365
,,21,552.7,126,255,4,14,43,68,299,60,33,0.49411764705882355,0.2857142857142857,0.6323529411764706,0.5409806404921295,0.47072829131652655,2.857142857142857,1.5714285714285714
,,7,236.8,35,88,3,18,37,44,110,20,12,0.3977272727272727,0.16666666666666666,0.8409090909090909,0.46452702702702703,0.4684343434343434,2.857142857142857,1.7142857142857142
,,7,195.1,28,64,0,1,11,14,67,20,7,0.4375,0.0,0.7857142857142857,0.3434136340338288,0.4077380952380952,2.857142857142857,1.0
,,13,322.8,51,94,0,0,43,51,145,37,10,0.5425531914893617,0.0,0.8431372549019608,0.44919454770755884,0.46189681546377415,2.8461538461538463,0.7692307692307693
,,12,481.0,121,226,0,0,82,132,324,34,7,0.5353982300884956,0.0,0.6212121212121212,0.6735966735966736,0.3855367837668722,2.8333333333333335,0.5833333333333334
,,6,231.3,58,106,0,0,40,64,156,17,4,0.5471698113207547,0.0,0.625,0.6744487678339818,0.3907232704402516,2.8333333333333335,0.6666666666666666
,,71,1937.5,306,605,0,2,84,136,696,201,53,0.5057851239669422,0.0,0.6176470588235294,0.3592258064516129,0.3744773942634905,2.8309859154929575,0.7464788732394366
,,81,2641.0,404,868,0,5,233,388,1041,228,49,0.46543778801843316,0.0,0.6005154639175257,0.394168875425975,0.3553177506453196,2.814814814814815,0.6049382716049383
,,16,576.6,108,215,7,12,66,86,289,45,5,0.5023255813953489,0.5833333333333334,0.7674418604651163,0.5012140131807146,0.6177002583979329,2.8125,0.3125
,,81,2873.2,518,1133,25,99,333,469,1394,227,123,0.45719329214474846,0.25252525252525254,0.7100213219616205,0.48517332590839485,0.4732466222105405,2.802469135802469,1.5185185185185186
,,10,291.2,47,69,0,0,26,44,120,28,8,0.6811594202898551,0.0,0.5909090909090909,0.4120879120879121,0.42402283706631533,2.8,0.8
,,5,175.3,26,62,0,0,5,9,57,14,4,0.41935483870967744,0.0,0.5555555555555556,0.325156873930405,0.32497013142174436,2.8,0.8
,,39,1133.0,251,417,0,4,90,130,594,109,39,0.6019184652278178,0.0,0.6923076923076923,0.5242718446601942,0.4314087191785034,2.7948717948717947,1.0
,,82,2842.8,510,834,0,7,483,816,1503,228,75,0.6115107913669064,0.0,0.5919117647058824,0.5287040945546644,0.401140852024263,2.7804878048780486,0.9146341463414634
,,82,2001.0,219,447,1,6,140,178,579,228,36,0.4899328859060403,0.16666666666666666,0.7865168539325843,0.2893553223388306,0.4810388021684304,2.7804878048780486,0.43902439024390244
,,22,917.0,182,307,0,0,109,254,473,61,7,0.5928338762214984,0.0,0.42913385826771655,0.5158124318429662,0.34065591149640495,2.772727272727273,0.3181818181818182
,,21,597.4,139,271,16,57,74,98,368,58,34,0.5129151291512916,0.2807017543859649,0.7551020408163265,0.6160026782725142,0.5162396414511944,2.761904761904762,1.619047619047619
,,74,2924.0,813,1422,0,2,499,972,2125,204,47,0.5717299578059072,0.0,0.5133744855967078,0.7267441860465116,0.36170148113420497,2.7567567567567566,0.6351351351351351
,,78,2895.0,412,931,68,201,392,496,1284,215,150,0.44253490870032225,0.3383084577114428,0.7903225806451613,0.44352331606217615,0.5237219823523088,2.7564102564102564,1.9230769230769231
,,8,245.0,39,78,6,18,6,11,90,22,2,0.5,0.3333333333333333,0.5454545454545454,0.3673469387755102,0.45959595959595956,2.75,0.25
,,78,2455.0,421,920,104,268,105,151,1051,213,55,0.45760869565217394,0.3880597014925373,0.695364238410596,0.42810590631364565,0.5136775451851024,2.730769230769231,0.7051282051282052
,,11,263.4,54,99,0,0,14,27,122,30,8,0.5454545454545454,0.0,0.5185185185185185,0.4631738800303721,0.3546576879910213,2.727272727272727,0.7272727272727273
,,11,409.2,87,129,0,0,38,57,212,30,6,0.6744186046511628,0.0,0.6666666666666666,0.5180840664711632,0.4470284237726098,2.727272727272727,0.5454545454545454
,,7,220.0,55,84,0,0,40,55,150,19,2,0.6547619047619048,0.0,0.7272727272727273,0.6818181818181818,0.46067821067821074,2.7142857142857144,0.2857142857142857
,,14,386.5,29,59,1,1,18,40,77,38,25,0.4915254237288136,1.0,0.45,0.19922380336351875,0.6471751412429378,2.7142857142857144,1.7857142857142858
,,75,2591.0,269,556,0,0,211,291,749,203,29,0.48381294964028776,0.0,0.7250859106529209,0.2890775762253956,0.4029662867644029,2.7066666666666666,0.38666666666666666
